,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner
3036,Honda,2018,1165000,13000,Petrol,Dealer,Automatic,Test Drive Car
3037,Ford,2014,610000,77000,Diesel,Dealer,Manual,First Owner
3038,Hyundai,2011,254999,24000,Petrol,Dealer,Manual,First Owner
3039,Nissan,2014,280000,63840,Petrol,Dealer,Manual,First Owner
3040,Tata,2017,370000,25000,Petrol,Individual,Manual,First Owner
3041,Tata,2011,459999,76400,Diesel,Individual,Manual,Second Owner
3042,Maruti,1998,42000,70000,Petrol,Individual,Manual,Third Owner
3043,Fiat,2011,190000,80000,Diesel,Individual,Manual,Third Owner
3044,Fiat,2010,165000,100000,Petrol,Individual,Manual,Fourth & Above Owner
3045,Ford,2017,710000,40000,Diesel,Individual,Manual,First Owner
3046,Hyundai,2018,1200000,15000,Petrol,Individual,Manual,First Owner
3047,Maruti,2011,229999,70000,Petrol,Individual,Manual,First Owner
3048,Renault,2018,310000,15000,Petrol,Individual,Manual,First Owner
3049,Maruti,2015,320000,40000,Petrol,Individual,Manual,First Owner
3050,Maruti,2006,100000,54000,Petrol,Individual,Manual,First Owner
3051,Hyundai,2009,160000,90000,Diesel,Individual,Manual,First Owner
3052,Maruti,2007,60000,52000,Petrol,Individual,Manual,First Owner
3053,Tata,2012,100000,200000,Diesel,Individual,Manual,Third Owner
3054,Chevrolet,2016,350000,35000,Diesel,Individual,Manual,Second Owner
3055,Renault,2017,700000,60000,Diesel,Individual,Manual,First Owner
3056,Maruti,2017,300000,31489,Petrol,Individual,Manual,First Owner
3057,Hyundai,2018,830000,40000,Diesel,Individual,Manual,First Owner
3058,Hyundai,2010,229999,70000,Petrol,Individual,Manual,First Owner
3059,Hyundai,2013,400000,100000,Diesel,Individual,Manual,First Owner
3060,Maruti,2005,300000,70000,Petrol,Individual,Manual,Second Owner
3061,Ford,2013,300000,50000,Diesel,Individual,Manual,First Owner
3062,Ford,2009,80000,180000,Diesel,Individual,Manual,Second Owner
3063,Maruti,2008,80000,50000,Petrol,Individual,Manual,Second Owner
3064,Maruti,2007,100000,90000,Petrol,Individual,Manual,Second Owner
3065,Tata,2012,300000,110000,Diesel,Individual,Manual,First Owner
3066,Maruti,2018,700000,26000,Petrol,Individual,Automatic,First Owner
3067,Maruti,2016,975000,65000,Diesel,Individual,Manual,First Owner
3068,Chevrolet,2009,500000,130000,Diesel,Individual,Manual,First Owner
3069,Renault,2013,550000,75000,Diesel,Individual,Manual,Second Owner
3070,Nissan,2014,550000,110000,Diesel,Individual,Manual,Second Owner
3071,Maruti,2014,240000,50000,Petrol,Individual,Manual,First Owner
3072,Maruti,1997,50000,80000,Petrol,Individual,Manual,Second Owner
3073,Tata,2009,120000,80000,Petrol,Individual,Manual,Second Owner
3074,Maruti,2013,900000,60000,Petrol,Individual,Manual,Second Owner
3075,Honda,2009,250000,90000,Petrol,Individual,Manual,Second Owner
3076,Renault,2017,280000,36000,Petrol,Individual,Manual,First Owner
3077,Tata,2010,85000,87000,Diesel,Individual,Manual,First Owner
3078,Tata,2011,90000,80000,Diesel,Individual,Manual,First Owner
3079,Chevrolet,2015,500000,50000,Diesel,Individual,Manual,First Owner
3080,Maruti,2013,200000,60000,Petrol,Individual,Manual,First Owner
3081,Renault,2015,250000,50000,Petrol,Individual,Manual,First Owner
3082,Maruti,2014,185000,40000,Diesel,Individual,Manual,Third Owner
3083,Hyundai,2008,100000,60000,Petrol,Individual,Manual,Second Owner
3084,Toyota,2015,610000,55000,Diesel,Individual,Manual,First Owner
3085,Mahindra,2012,290000,80000,Diesel,Individual,Manual,First Owner
3086,Mahindra,2012,300000,295000,Diesel,Individual,Manual,First Owner
3087,Hyundai,2015,225000,80000,Petrol,Individual,Manual,First Owner
3088,Maruti,2017,320000,50000,Petrol,Individual,Manual,Second Owner
3089,Tata,2012,135000,158000,Diesel,Individual,Manual,Third Owner
3090,Toyota,2006,400000,400000,Diesel,Individual,Manual,Third Owner
3091,Nissan,2016,600000,19495,Petrol,Dealer,Manual,First Owner
3092,Renault,2013,570000,62668,Diesel,Dealer,Manual,First Owner
3093,Mahindra,2013,850000,85710,Diesel,Dealer,Manual,First Owner
3094,Ford,2011,250000,55130,Diesel,Dealer,Manual,Second Owner
3095,Ford,2014,580000,63356,Diesel,Dealer,Manual,Second Owner
3096,Toyota,2012,1680000,129627,Diesel,Dealer,Manual,First Owner
3097,Chevrolet,2010,180000,15000,Petrol,Individual,Manual,First Owner
3098,Tata,2017,300000,50000,Petrol,Individual,Manual,First Owner
3099,Toyota,2012,269000,70000,Petrol,Individual,Manual,Second Owner
3100,Maruti,2018,231999,20000,Petrol,Individual,Manual,First Owner
3101,Chevrolet,2011,150000,60000,Petrol,Individual,Manual,Third Owner
3102,Hyundai,2017,495000,5000,Petrol,Individual,Manual,First Owner
3103,Maruti,2014,700000,15000,Petrol,Individual,Manual,First Owner
3104,Datsun,2018,400000,4400,Petrol,Individual,Manual,Second Owner
3105,Mahindra,2019,599000,15000,Diesel,Individual,Manual,Third Owner
3106,Renault,2013,421000,45000,Diesel,Individual,Manual,First Owner
3107,Ford,2018,841000,1000,Diesel,Individual,Manual,First Owner
3108,Hyundai,2014,295000,38500,Petrol,Individual,Manual,First Owner
3109,Hyundai,2011,220000,25000,Petrol,Individual,Manual,First Owner
3110,Ford,2013,250000,35000,Diesel,Individual,Manual,First Owner
3111,Toyota,2009,1100000,110000,Diesel,Individual,Manual,Second Owner
3112,Hyundai,2012,300000,40000,Petrol,Individual,Manual,First Owner
3113,Chevrolet,2007,80000,110000,Petrol,Individual,Manual,Second Owner
3114,Chevrolet,2013,215000,20000,Diesel,Individual,Manual,Third Owner
3115,Hyundai,2012,245000,14987,Petrol,Dealer,Manual,First Owner
3116,Ford,2016,650000,25061,Diesel,Dealer,Manual,First Owner
3117,Ford,2017,760000,42494,Diesel,Dealer,Manual,First Owner
3118,Honda,2014,395000,44875,Diesel,Dealer,Manual,First Owner
3119,Ford,2014,280000,89741,Diesel,Dealer,Manual,Second Owner
3120,Honda,2016,495000,65000,Diesel,Dealer,Manual,First Owner
3121,Honda,2016,525000,35000,Diesel,Dealer,Manual,First Owner
3122,Toyota,2009,420000,347089,Diesel,Dealer,Manual,First Owner
3123,Tata,2010,210000,34500,Diesel,Individual,Manual,First Owner
3124,Hyundai,2018,650000,30000,Petrol,Individual,Manual,First Owner
3125,BMW,2018,2300000,39000,Diesel,Individual,Automatic,First Owner
3126,Ford,2019,525000,16000,Diesel,Individual,Manual,First Owner
3127,Maruti,2010,195000,80000,CNG,Individual,Manual,Second Owner
3128,Maruti,2016,650000,60000,Diesel,Individual,Manual,First Owner
3129,Mahindra,2015,540000,110000,Diesel,Individual,Manual,First Owner
3130,Maruti,2014,180000,61000,Petrol,Individual,Manual,First Owner
3131,Maruti,2018,980000,50000,Diesel,Individual,Manual,First Owner
3132,Fiat,2014,250000,90000,Diesel,Individual,Manual,First Owner
3133,Hyundai,2018,550000,35000,Petrol,Individual,Automatic,First Owner
3134,Volkswagen,2015,509999,43000,Petrol,Individual,Manual,Second Owner
3135,Maruti,2017,320000,50000,Petrol,Individual,Manual,First Owner
3136,Hyundai,2016,275000,25000,Petrol,Individual,Manual,First Owner
3137,Mahindra,2013,550000,222252,Diesel,Individual,Manual,First Owner
3138,Maruti,2009,145000,50000,Petrol,Individual,Manual,Second Owner
3139,Fiat,2013,250000,80000,Diesel,Individual,Manual,First Owner
3140,Hyundai,2012,520000,35000,Diesel,Individual,Manual,First Owner
3141,Maruti,2007,95000,85000,Petrol,Individual,Manual,Second Owner
3142,Toyota,2011,725000,110000,Diesel,Individual,Manual,Third Owner
3143,Maruti,2006,55000,70000,Petrol,Individual,Manual,Second Owner
3144,Honda,2014,600000,100000,Diesel,Individual,Manual,First Owner
3145,Volkswagen,2013,330000,120000,Diesel,Individual,Manual,Second Owner
3146,Maruti,2015,470000,89000,Diesel,Individual,Manual,First Owner
3147,Maruti,2013,365000,120000,Diesel,Individual,Manual,First Owner
3148,Hyundai,2013,250000,40000,Petrol,Individual,Manual,Second Owner
3149,Maruti,2017,430000,17000,Petrol,Individual,Manual,First Owner
3150,Maruti,2013,400000,125000,Diesel,Individual,Manual,Second Owner
3151,Maruti,2015,615000,110000,Petrol,Individual,Manual,Second Owner
3152,Ford,2011,150000,120000,Diesel,Individual,Manual,Second Owner
3153,Ford,2014,240000,90000,Diesel,Individual,Manual,First Owner
3154,Mahindra,2014,800000,90000,Diesel,Individual,Manual,First Owner
3155,Hyundai,2015,240000,110000,LPG,Individual,Manual,First Owner
3156,Ford,2014,600000,87000,Diesel,Individual,Manual,Second Owner
3157,Mahindra,2014,800000,15000,Diesel,Individual,Manual,First Owner
3158,Ford,2012,350000,38000,Petrol,Individual,Manual,First Owner
3159,Honda,2011,300000,64000,Petrol,Individual,Manual,Second Owner
3160,Tata,2015,399000,55250,Diesel,Individual,Manual,First Owner
3161,Mahindra,2011,300000,110000,Diesel,Individual,Manual,First Owner
3162,Maruti,2012,150000,70000,Petrol,Individual,Automatic,First Owner
3163,Chevrolet,2010,320000,60000,Diesel,Individual,Manual,Third Owner
3164,Tata,2018,1280000,17000,Diesel,Individual,Manual,First Owner
3165,Renault,2017,300000,13000,Petrol,Individual,Manual,Second Owner
3166,Nissan,2016,1000000,60000,Diesel,Individual,Manual,First Owner
3167,Mitsubishi,2012,1090000,120000,Diesel,Individual,Manual,Second Owner
3168,Tata,2012,450000,97000,Diesel,Individual,Manual,Second Owner
3169,Tata,2007,60000,130000,Petrol,Individual,Manual,Second Owner
3170,Maruti,2013,500000,50000,Petrol,Individual,Manual,First Owner
3171,Tata,2012,200000,120000,Diesel,Individual,Manual,Second Owner
3172,Maruti,2006,60000,100000,Petrol,Individual,Manual,Second Owner
3173,Hyundai,2012,185000,67000,CNG,Dealer,Manual,Second Owner
3174,Maruti,2015,155000,60000,Petrol,Individual,Manual,First Owner
3175,Maruti,2019,600000,5000,Petrol,Individual,Manual,First Owner
3176,Renault,2016,300000,20000,Petrol,Individual,Manual,First Owner
3177,Hyundai,2018,850000,12500,Petrol,Individual,Manual,First Owner
3178,Maruti,2019,470000,4000,CNG,Individual,Manual,First Owner
3179,Ford,2019,600000,25000,Petrol,Individual,Manual,First Owner
3180,Toyota,2013,700000,70000,Diesel,Individual,Manual,Second Owner
3181,Maruti,2007,70000,162000,LPG,Individual,Manual,First Owner
3182,Toyota,2010,1250000,205000,Diesel,Individual,Manual,Second Owner
3183,Audi,2008,650000,70000,Petrol,Individual,Automatic,Third Owner
3184,Hyundai,2018,450000,70000,Diesel,Individual,Manual,Second Owner
3185,Mahindra,2014,750000,100000,Diesel,Individual,Manual,Second Owner
3186,Toyota,2013,775000,70000,Diesel,Individual,Manual,Second Owner
3187,Hyundai,2011,800000,220000,Diesel,Individual,Manual,First Owner
3188,Honda,2015,360000,80000,Petrol,Individual,Manual,Second Owner
3189,Toyota,2010,250000,120000,Diesel,Individual,Manual,First Owner
3190,Jeep,2017,1490000,22038,Diesel,Individual,Manual,First Owner
3191,Nissan,2013,600000,80000,Diesel,Individual,Manual,First Owner
3192,Maruti,2010,120000,90000,Petrol,Individual,Manual,First Owner
3193,Tata,2012,320000,140000,Diesel,Individual,Manual,Second Owner
3194,Mahindra,2011,400000,120000,Diesel,Individual,Manual,Second Owner
3195,Maruti,2015,302000,60000,Diesel,Individual,Manual,First Owner
3196,Maruti,2014,150000,60000,Petrol,Individual,Manual,Second Owner
3197,Tata,2012,200000,90000,Diesel,Individual,Manual,Second Owner
3198,Maruti,2008,120000,175000,Diesel,Individual,Manual,Second Owner
3199,Mahindra,2019,1400000,10000,Diesel,Individual,Manual,First Owner
3200,Hyundai,2017,620000,65000,Petrol,Individual,Manual,First Owner
3201,Toyota,2012,449000,90000,Diesel,Individual,Manual,First Owner
3202,Maruti,2007,100000,70000,Petrol,Individual,Manual,First Owner
3203,Hyundai,2018,600000,2500,Petrol,Individual,Manual,First Owner
3204,Chevrolet,2012,250000,40000,Diesel,Individual,Manual,First Owner
3205,Maruti,2018,550000,63000,Petrol,Individual,Manual,First Owner
3206,Skoda,2014,360000,70000,Diesel,Individual,Manual,First Owner
3207,Skoda,2012,650000,60000,Petrol,Dealer,Automatic,First Owner
3208,Ford,2012,199000,92000,Diesel,Dealer,Manual,Third Owner
3209,Mahindra,2014,285000,89126,Diesel,Individual,Manual,First Owner
3210,Volkswagen,2009,260000,134000,Diesel,Individual,Automatic,First Owner
3211,Maruti,2019,869999,15000,Petrol,Dealer,Automatic,First Owner
3212,Hyundai,2016,425000,42500,Diesel,Dealer,Manual,First Owner
3213,Chevrolet,2012,490000,42000,Diesel,Dealer,Automatic,First Owner
3214,Mahindra,2015,750000,70000,Diesel,Individual,Automatic,Second Owner
3215,Honda,2004,125000,110000,Petrol,Individual,Manual,Third Owner
3216,Fiat,2014,221000,131365,Diesel,Individual,Manual,First Owner
3217,Volkswagen,2016,724000,48980,Diesel,Dealer,Automatic,First Owner
3218,Honda,2014,440000,46000,Petrol,Dealer,Automatic,First Owner
3219,Chevrolet,2009,70000,60000,Petrol,Individual,Manual,Third Owner
3220,Maruti,2015,511000,58000,Diesel,Dealer,Manual,First Owner
3221,Maruti,2016,790000,22000,Diesel,Dealer,Manual,First Owner
3222,Hyundai,2017,640000,37000,Petrol,Individual,Manual,First Owner
3223,Hyundai,2009,120000,70000,Petrol,Individual,Manual,Fourth & Above Owner
3224,Chevrolet,2012,126000,98900,Diesel,Individual,Manual,Third Owner
3225,Chevrolet,2012,120000,125000,Diesel,Individual,Manual,First Owner
3226,Mahindra,2017,650000,60000,Diesel,Individual,Manual,First Owner
3227,Hyundai,2014,450000,80000,Petrol,Individual,Manual,Second Owner
3228,Maruti,2010,110000,80000,CNG,Individual,Manual,Fourth & Above Owner
3229,Mahindra,2017,600000,40000,Diesel,Individual,Manual,First Owner
3230,Mahindra,2012,620000,80000,Diesel,Individual,Manual,Second Owner
3231,Ford,2014,600000,30000,Diesel,Individual,Manual,First Owner
3232,Mahindra,2018,795000,35000,Diesel,Individual,Manual,First Owner
3233,Tata,2011,300000,180000,Diesel,Individual,Manual,Third Owner
3234,Renault,2015,495000,60000,Diesel,Individual,Manual,First Owner
3235,Tata,2018,1350000,34000,Diesel,Individual,Automatic,First Owner
3236,Mahindra,2014,350000,145000,Diesel,Individual,Manual,First Owner
3237,Datsun,2018,300000,25000,Petrol,Individual,Automatic,First Owner
3238,Nissan,2018,500000,70000,Diesel,Individual,Manual,First Owner
3239,Audi,2017,2575000,36000,Diesel,Dealer,Automatic,First Owner
3240,Honda,2014,345000,58000,Petrol,Dealer,Manual,First Owner
3241,Tata,2013,220000,100000,Diesel,Individual,Manual,First Owner
3242,Maruti,1999,50000,100000,Petrol,Individual,Manual,Second Owner
3243,Honda,2017,585000,14000,Petrol,Dealer,Manual,First Owner
3244,Maruti,2018,625000,13800,Petrol,Individual,Automatic,First Owner
3245,Hyundai,2017,1035000,23000,Petrol,Dealer,Automatic,First Owner
3246,Mahindra,2017,600000,99700,Diesel,Individual,Manual,First Owner
3247,Toyota,2019,3100000,5000,Diesel,Individual,Automatic,First Owner
3248,Honda,2014,650000,49654,Diesel,Dealer,Manual,First Owner
3249,Hyundai,2016,550000,45457,Petrol,Dealer,Manual,First Owner
3250,Hyundai,2017,1260000,39221,Diesel,Dealer,Manual,First Owner
3251,Hyundai,2016,660000,48220,Petrol,Dealer,Manual,First Owner
3252,Hyundai,2017,700000,11114,Petrol,Dealer,Manual,First Owner
3253,Hyundai,2008,235000,60208,Diesel,Dealer,Manual,First Owner
3254,Volkswagen,2013,475000,80000,Diesel,Dealer,Manual,First Owner
3255,Mercedes-Benz,2008,795000,98600,Diesel,Dealer,Automatic,First Owner
3256,Audi,2015,3200000,30000,Diesel,Dealer,Automatic,First Owner
3257,MG,2019,1860000,18000,Petrol,Dealer,Automatic,First Owner
3258,Land,2010,4200000,100000,Diesel,Dealer,Automatic,First Owner
3259,Honda,2015,850000,58000,Petrol,Dealer,Automatic,First Owner
3260,Mahindra,2017,585000,85441,Diesel,Dealer,Manual,First Owner
3261,Mahindra,2015,380000,64541,Diesel,Dealer,Manual,First Owner
3262,Maruti,2019,650000,35000,Diesel,Individual,Manual,First Owner
3263,Nissan,2017,434999,16267,Petrol,Dealer,Manual,First Owner
3264,Volkswagen,2013,525000,71500,Diesel,Dealer,Manual,First Owner
3265,BMW,2019,4800000,12999,Diesel,Dealer,Automatic,First Owner
3266,Chevrolet,2008,160000,80000,Petrol,Individual,Manual,First Owner
3267,Maruti,2007,160000,90000,Petrol,Individual,Manual,Second Owner
3268,Hyundai,2017,900000,14700,Petrol,Individual,Manual,First Owner
3269,Maruti,2000,61000,90000,Petrol,Individual,Manual,Second Owner
3270,Maruti,2017,400000,50000,Petrol,Individual,Manual,First Owner
3271,Hyundai,2009,150000,100000,Petrol,Individual,Manual,Second Owner
3272,Volkswagen,2019,950000,24000,Petrol,Individual,Automatic,First Owner
3273,Hyundai,2007,110000,90000,Petrol,Individual,Manual,First Owner
3274,Tata,2015,375000,30000,Petrol,Individual,Manual,First Owner
3275,Datsun,2017,350000,80000,Petrol,Individual,Manual,First Owner
3276,Hyundai,2012,310000,92686,Diesel,Dealer,Manual,Second Owner
3277,Tata,2010,90000,300000,Petrol,Individual,Manual,Third Owner
3278,Volkswagen,2011,350000,90000,Petrol,Individual,Manual,Second Owner
3279,Hyundai,2003,100000,60000,Petrol,Individual,Manual,First Owner
3280,Mahindra,2017,1300000,40000,Diesel,Individual,Automatic,First Owner
3281,Hyundai,2014,280000,55000,Petrol,Individual,Manual,First Owner
3282,Hyundai,2018,360000,6000,Petrol,Individual,Manual,First Owner
3283,Maruti,2011,150000,40000,Petrol,Individual,Manual,Second Owner
3284,Skoda,2017,900000,15000,Petrol,Individual,Automatic,First Owner
3285,Ambassador,2005,120000,50000,Diesel,Individual,Manual,Second Owner
3286,Fiat,2010,215000,90000,Petrol,Individual,Manual,Second Owner
3287,Renault,2013,550000,38500,Diesel,Individual,Manual,First Owner
3288,Tata,2018,775000,35000,Petrol,Individual,Manual,First Owner
3289,Maruti,2001,409999,49359,Petrol,Individual,Manual,Third Owner
3290,Maruti,2005,65000,70000,Petrol,Individual,Manual,Second Owner
3291,Maruti,2008,200000,90000,Petrol,Individual,Manual,Second Owner
3292,Maruti,2010,240000,50000,Petrol,Individual,Manual,Second Owner
3293,Toyota,2012,800000,108731,Diesel,Individual,Manual,First Owner
3294,Toyota,2010,400000,120000,Diesel,Individual,Manual,First Owner
3295,Tata,2016,500000,60000,Diesel,Individual,Manual,First Owner
3296,Mahindra,2007,150000,90000,Diesel,Individual,Manual,Third Owner
3297,Toyota,2014,500000,140000,Diesel,Individual,Manual,Second Owner
3298,Hyundai,2014,320000,80000,Petrol,Individual,Manual,First Owner
3299,Nissan,2013,300000,90000,Diesel,Individual,Manual,First Owner
3300,Maruti,2018,285000,14000,Petrol,Individual,Manual,First Owner
3301,Tata,2012,360000,70000,Diesel,Individual,Manual,Second Owner
3302,Honda,2009,450000,55000,Petrol,Individual,Manual,Second Owner
3303,Maruti,2011,175000,60000,Petrol,Individual,Manual,Third Owner
3304,Chevrolet,2011,350000,74000,Diesel,Individual,Manual,Second Owner
3305,Ford,2020,530000,45000,Diesel,Dealer,Manual,First Owner
